,id_ocorrencia,conduta,natureza_lesao,tipo_crime,uf,municipio,endereco,logradouro_sede,geolocalizacao,latitude,longitude
116,176,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Nova Luzitânia,,,0101000020E610000067AFE364872149C0E85322E417DB34C0,-20.8558333,-50.2619444
117,176,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Encarceramento de forma ilegal ou com abuso de poder,SÃO PAULO,Nova Luzitânia,,,0101000020E610000067AFE364872149C0E85322E417DB34C0,-20.8558333,-50.2619444
118,178,Operação policial - Reintegração de posse,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,São Paulo,"Rua Tabatinguera, Centro","Rua Tabatinguera, Centro.",0101000020E6100000FE7E315BB25047C0F585EBAC718D37C0,-23.5525158,-46.630443
119,178,Operação policial - Reintegração de posse,Crimes de abuso de autoridade (Lei 4.898/1965),Encarceramento de forma ilegal ou com abuso de poder,SÃO PAULO,São Paulo,"Rua Tabatinguera, Centro","Rua Tabatinguera, Centro.",0101000020E6100000FE7E315BB25047C0F585EBAC718D37C0,-23.5525158,-46.630443
120,183,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Encarceramento de forma ilegal ou com abuso de poder,SÃO PAULO,Americana,"Rua Fernando de Camargo, Centro","Rua Fernando de Camargo, no Centro.",0101000020E6100000A5F44C2F31AA47C0477364E597BD36C0,-22.740599,-47.329626
121,183,Abordagem policial,Crimes contra a honra (CP),Injúria real,SÃO PAULO,Americana,"Rua Fernando de Camargo, Centro","Rua Fernando de Camargo, no Centro.",0101000020E6100000A5F44C2F31AA47C0477364E597BD36C0,-22.740599,-47.329626
122,183,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Americana,"Rua Fernando de Camargo, Centro","Rua Fernando de Camargo, no Centro.",0101000020E6100000A5F44C2F31AA47C0477364E597BD36C0,-22.740599,-47.329626
123,183,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Americana,"Rua Fernando de Camargo, Centro","Rua Fernando de Camargo, no Centro.",0101000020E6100000A5F44C2F31AA47C0477364E597BD36C0,-22.740599,-47.329626
124,185,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,São Paulo,Rua Giuseppe Marino,Rua Giuseppe Marino.,0101000020E6100000432A7B01AC4747C05C4299A14C8437C0,-23.5167943,-46.5599367
125,185,Operação policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,São Paulo,Rua Giuseppe Marino,Rua Giuseppe Marino.,0101000020E6100000432A7B01AC4747C05C4299A14C8437C0,-23.5167943,-46.5599367
126,185,Operação policial,Crimes de periclitação da vida e da saúde (CP),Omissão de socorro,SÃO PAULO,São Paulo,Rua Giuseppe Marino,Rua Giuseppe Marino.,0101000020E6100000432A7B01AC4747C05C4299A14C8437C0,-23.5167943,-46.5599367
127,189,Abordagem policial,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,Barra Bonita,,,0101000020E61000008D60E3FA774748C080F277EFA87D36C0,-22.490859,-48.558349
128,189,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Humilhar ou intimidar pessoas sob a guarda ou custódia do Estado,SÃO PAULO,Barra Bonita,,,0101000020E61000008D60E3FA774748C080F277EFA87D36C0,-22.490859,-48.558349
129,190,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Campinas,Palácio dos Jequitibás, Palácio dos Jequitibás,0101000020E6100000CE801904558747C072497ABDA0E636C0,-22.9008902,-47.05728198285361
130,190,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,SÃO PAULO,Campinas,Palácio dos Jequitibás, Palácio dos Jequitibás,0101000020E6100000CE801904558747C072497ABDA0E636C0,-22.9008902,-47.05728198285361
131,193,Abordagem policial,Crimes contra a vida (CP),Homicídio simples,SÃO PAULO,Taboão da Serra,BR-116,BR-116,0101000020E61000000E9EAE939F5F47C075E4EDADED9837C0,-23.5973767,-46.7470574
132,195,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o livre exercício profissional,SÃO PAULO,São Paulo,,,0101000020E610000056EEAAAC125147C0FE04BC71F78C37C0,-23.5506507,-46.6333824
